"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","OnLandmasswithHighMountains","Distancetohighmountain"
"2659","laal1241","Láá Láá Bwamu","Africa",11.6524,-3.17735,"laal1241","bwj","BF","atla1278","",FALSE,FALSE,672.038647319251,TRUE,TRUE,4727.89386604282
"2660","chru1239","Chru","Eurasia",11.6625,108.529,"chru1239","cje","VN","aust1307","",FALSE,FALSE,46.5409018242829,TRUE,TRUE,1926.00387958352
"2661","dend1243","Dendi (Benin)","Africa",11.6682,3.49109,"dend1243","ddn","BJ;NE;NG","song1307","",FALSE,FALSE,540.381380984749,TRUE,TRUE,4042.35350523304
"2662","waya1264","Wayanad Chetti","Eurasia",11.6702,76.3704,"waya1264","ctt","IN","drav1251","",FALSE,FALSE,65.8050217708879,TRUE,TRUE,1880.54732609691
"2663","gour1243","Gourmanchéma","Africa",11.6711,1.28489,"gour1243","gux","BJ;BF;NE;TG","atla1278","",FALSE,FALSE,579.236119121769,TRUE,TRUE,4267.53995778568
"2664","keng1240","Kenga","Africa",11.6816,18.1464,"keng1240","kyq","TD","cent2225","",FALSE,FALSE,1124.63867710028,TRUE,TRUE,2635.47762478621
"2665","daga1272","Dagaari Dioula","Africa",11.6839,-2.48569,"daga1272","dgd","BF","atla1278","",FALSE,FALSE,678.373041729686,TRUE,TRUE,4657.05600656443
"2666","bude1236","Budeh Stieng","Eurasia",11.6917,106.691,"bude1236","stt","KH;VN","aust1305","",FALSE,FALSE,108.892244350779,TRUE,TRUE,1848.42499858907
"2667","koal1240","Koalib-Rere","Africa",11.69648,30.47166,"koal1240","kib","SD","heib1242","",FALSE,FALSE,922.493256222226,TRUE,TRUE,1765.98730357221
"2668","mabi1242","Mabire","Africa",11.698,18.6282,"mabi1242","muj","TD","afro1255","",FALSE,FALSE,1157.80575051334,TRUE,TRUE,2594.55930868185
"2669","amha1245","Amharic","Africa",11.708182,39.543456,"amha1245","amh","DJ;ET","afro1255","",FALSE,FALSE,279.926391610981,TRUE,TRUE,1624.49322799542
"2670","tima1241","Tima","Africa",11.7176,29.1632,"tima1241","tms","SD","katl1246","",FALSE,FALSE,1033.18907518209,TRUE,TRUE,1832.0627259261
"2671","pani1256","Paniya","Eurasia",11.7318,76.0779,"pani1256","pcg","IN","drav1251","",FALSE,FALSE,46.6809067729595,TRUE,TRUE,1884.62762558067
"2672","mawa1270","Mawa (Chad)","Africa",11.7461,18.2999,"mawa1270","mcw","TD","afro1255","",FALSE,FALSE,1139.56305289633,TRUE,TRUE,2626.32099863526
"2673","kuja1239","Kujarge","Africa",11.7473,22.1956,"kuja1239","vkj","TD","","",TRUE,TRUE,1419.87562927403,TRUE,TRUE,2302.017052365
"2674","bank1258","Bankagooma","Africa",11.7497,-5.50744,"bank1258","bxw","ML","mand1469","",FALSE,FALSE,692.56136752333,TRUE,TRUE,4974.13992465546
"2675","kund1253","Kunduvadi","Eurasia",11.7535,76.2015,"kund1253","wku","IN","drav1251","",FALSE,FALSE,57.2008176635708,TRUE,TRUE,1877.86020750802
"2676","nane1238","Nanerigé Sénoufo","Africa",11.7548,-4.92148,"nane1238","sen","BF;ML","atla1278","",FALSE,FALSE,689.22324924016,TRUE,TRUE,4913.047306944
"2677","malg1251","Malgwa","Africa",11.77,13.61,"malg1251","","NG","afro1255","",FALSE,FALSE,877.800472567338,TRUE,TRUE,3053.43727162097
"2678","jilb1238","Jilbe","Africa",11.7992,14.5794,"jilb1238","jie","CM;NG","afro1255","",FALSE,FALSE,931.97021349124,TRUE,TRUE,2964.74188984018
"2679","cent2050","Central Kanuri","Africa",11.8,13.13,"cent2050","knc","CM;TD;NE;NG;SD","saha1256","",FALSE,FALSE,857.408680912752,TRUE,TRUE,3100.25878666571
"2680","ubii1238","Ubi","Africa",11.8006,18.558,"ubii1238","ubi","TD","afro1255","",FALSE,FALSE,1160.69463124642,TRUE,TRUE,2607.52607628968
"2681","katl1237","Katla","Africa",11.80325,29.28254,"katl1237","kcr","SD","katl1246","",FALSE,FALSE,1019.50612738009,TRUE,TRUE,1834.19017845187
"2682","gwam1244","Gwamhi-Wuri","Africa",11.8081,5.07897,"gwam1244","bga","NG","atla1278","",FALSE,FALSE,567.526804615736,TRUE,TRUE,3887.72859619452
"2683","bala1301","Balanta-Kentohe","Africa",11.8203,-15.3221,"bala1301","ble","GW","atla1278","",FALSE,FALSE,5.52799989761656,TRUE,TRUE,6012.755233214
"2684","kuri1256","Kurichiya","Eurasia",11.8226,75.5203,"kuri1256","kfh","IN","drav1251","",FALSE,FALSE,7.19526984628185,TRUE,TRUE,1896.53580441911
"2685","winy1241","Winyé","Africa",11.8239,-2.97518,"winy1241","kst","BF","atla1278","",FALSE,FALSE,690.601087343719,TRUE,TRUE,4712.59269662676
"2686","bolo1266","Bolon","Africa",11.8242,-4.75524,"bolo1266","bof","BF","mand1469","",FALSE,FALSE,695.18452751157,TRUE,TRUE,4897.89553536411
"2687","nucl1339","Temein","Africa",11.8275,29.3898,"nucl1339","teq","SD","teme1251","",FALSE,FALSE,1009.28580525222,TRUE,TRUE,1831.0649549565
"2688","gule1241","Gule","Africa",11.8336,33.6929,"gule1241","gly","SD","","",TRUE,TRUE,652.070820377177,TRUE,TRUE,1664.21501796336
"2689","tarj1235","Tarjumo","Africa",11.852298,13.157959,"tarj1235","txj","NG","saha1256","",FALSE,FALSE,863.537189878477,TRUE,TRUE,3100.53094428859
"2690","wali1262","Wali (Sudan)","Africa",11.8634,29.1228,"wali1262","wll","SD","nubi1251","",FALSE,FALSE,1031.02325053172,TRUE,TRUE,1848.32610505689
"2691","muku1242","Mukulu","Africa",11.8644,18.1822,"muku1242","moz","TD","afro1255","",FALSE,FALSE,1140.84832069432,TRUE,TRUE,2644.43490604414
"2692","pape1239","Papel","Africa",11.8977,-15.8388,"pape1239","pbo","GW;SN","atla1278","",FALSE,FALSE,3.59674119324837,TRUE,TRUE,6069.58850516658
"2693","bidi1241","Bidiyo","Africa",11.9204,18.8065,"bidi1241","bid","TD","afro1255","",FALSE,FALSE,1186.130986576,TRUE,TRUE,2594.19365254809
"2694","suoy1242","Suoy","Eurasia",11.936,104.136,"suoy1242","syo","KH","aust1305","",FALSE,FALSE,95.8121793196832,TRUE,TRUE,1739.56765923152
"2695","weyt1237","Weyto","Africa",11.94153,35.63369,"weyt1237","woy","ET","unat1236","",FALSE,FALSE,499.95820113467,TRUE,TRUE,1640.49569299196
"2696","shol1240","Sholaga","Eurasia",11.9458,77.2211,"shol1240","sle","IN","drav1251","",FALSE,FALSE,148.577328005652,TRUE,TRUE,1823.30376382612
"2697","elhu1238","El Hugeirat","Africa",11.948,28.5901,"elhu1238","elh","SD","nubi1251","",FALSE,FALSE,1074.41479024141,TRUE,TRUE,1884.93688655593
"2698","moss1236","Mossi","Africa",11.95,-1.32,"moss1236","mos","BF;CI;GH;ML;TG","atla1278","",FALSE,FALSE,668.113659862737,TRUE,TRUE,4545.6279169184
"2699","tega1236","Tegali","Africa",11.9523,31.1112,"tega1236","ras","SD","rash1249","",FALSE,FALSE,857.216722017682,TRUE,TRUE,1763.84146007653
"2700","mser1242","Mser","Africa",11.9765,15.0373,"mser1242","kqx","CM;TD","afro1255","",FALSE,FALSE,971.70404166048,TRUE,TRUE,2933.01506867008
"2701","bulo1242","Bulo Stieng","Eurasia",11.9777,106.798,"bulo1242","sti","KH;VN","aust1305","",FALSE,FALSE,138.478632737664,TRUE,TRUE,1823.21209237273
"2702","dars1235","Dar Sila Daju","Africa",11.9861,22.2013,"dars1235","dau","TD;SD","daju1249","",FALSE,FALSE,1434.6957275821,TRUE,TRUE,2319.90634310921
"2703","bari1241","Barikanchi","Africa",11.989,8.4331,"bari1241","bxo","NG","pidg1258","",FALSE,FALSE,709.058698057491,TRUE,TRUE,3562.54200974824
"2704","ngam1282","Ngamo","Africa",12.0048,11.2108,"ngam1282","nbh","NG","afro1255","",FALSE,FALSE,800.798308452673,TRUE,TRUE,3293.79745491309
"2705","birg1239","Birgit","Africa",12.0228,19.8182,"birg1239","btf","TD","afro1255","",FALSE,FALSE,1262.68956991332,TRUE,TRUE,2515.55925528485
"2706","tago1246","Tagoi","Africa",12.0346,30.9306,"tago1246","tag","SD","rash1249","",FALSE,FALSE,868.828883371808,TRUE,TRUE,1779.85638687407
"2707","dill1242","Dilling","Africa",12.0347,29.6056,"dill1242","dil","SD","nubi1251","",FALSE,FALSE,982.586557324836,TRUE,TRUE,1840.62688222236
"2708","furr1244","Fur","Africa",12.0455,23.6401,"furr1244","fvr","CF;TD;SD","fura1235","",FALSE,FALSE,1456.98732111098,TRUE,TRUE,2215.25051884821
"2709","cent1989","Central Khmer","Eurasia",12.0515,105.015,"cent1989","khm","KH;LA;TH;VN","aust1305","",FALSE,FALSE,157.161421887109,TRUE,TRUE,1751.98479907803
"2710","kark1256","Karko","Africa",12.0542,29.2074,"kark1256","kko","SD","nubi1251","",FALSE,FALSE,1016.54871543573,TRUE,TRUE,1862.5300070628
"2711","afad1236","Afade","Africa",12.0551,14.6343,"afad1236","aal","CM;NG","afro1255","",FALSE,FALSE,956.832787102366,TRUE,TRUE,2974.70019692017
"2712","sout2692","Southern Mnong","Eurasia",12.06354,107.65424,"sout2692","mnn","VN","aust1305","",FALSE,FALSE,133.601990363991,TRUE,TRUE,1850.86502761321
"2713","amas1236","Ama (Sudan)","Africa",12.0993,29.4332,"amas1236","nyi","SD","nyim1244","",FALSE,FALSE,995.182104854518,TRUE,TRUE,1855.53157321742
"2714","ngiz1242","Ngizim","Africa",12.1051,11.0178,"ngiz1242","ngi","NG","afro1255","",FALSE,FALSE,804.73422956032,TRUE,TRUE,3317.55986317182
"2715","dard1243","Dar Daju Daju","Africa",12.1187,18.7996,"dard1243","djc","TD","daju1249","",FALSE,FALSE,1200.40394522942,TRUE,TRUE,2608.33592547854
"2716","bape1239","Bapen","Africa",12.13,-12.79,"bape1239","","SN","atla1278","",FALSE,FALSE,204.602363601519,TRUE,TRUE,5751.59255466834
"2717","nort2784","Northern Nuni","Africa",12.131,-2.98206,"nort2784","nuv","BF","atla1278","",FALSE,FALSE,723.422801849539,TRUE,TRUE,4723.70635586088
"2718","moro1281","Morom","Africa",12.14611,17.64653,"moro1281","bdo","TD","cent2225","",FALSE,FALSE,1129.15471381051,TRUE,TRUE,2709.82337084803
"2719","dang1274","Dangaleat","Africa",12.1517,18.385,"dang1274","daa","TD","afro1255","",FALSE,FALSE,1175.90751006566,TRUE,TRUE,2646.13405755491
"2720","kada1282","Kadaru","Africa",12.1554,30.2709,"kada1282","kdu","SD","nubi1251","",FALSE,FALSE,920.319198610024,TRUE,TRUE,1821.25099713923
"2721","pula1262","Pular","Africa",12.1826,-12.7338,"pula1262","fuf","GN;GW;ML;SN;SL","atla1278","",FALSE,FALSE,210.955704876583,TRUE,TRUE,5747.0063476564
"2722","bath1248","Batha","Africa",12.188285,12.360552,"bath1248","","","afro1255","chad1249",FALSE,FALSE,861.778936670754,TRUE,TRUE,3194.30670114194
"2723","siny1243","Sinyar","Africa",12.1895,22.5278,"siny1243","sys","TD;SD","cent2225","",FALSE,FALSE,1471.91644407358,TRUE,TRUE,2310.47245573662
"2724","masl1241","Maslam","Africa",12.1918,14.8873,"masl1241","msv","CM;TD","afro1255","",FALSE,FALSE,982.572410073038,TRUE,TRUE,2959.63797662482
"2725","nort2994","Northern Roglai","Eurasia",12.1967,108.849,"nort2994","rog","VN","aust1307","",FALSE,FALSE,31.1084025490483,TRUE,TRUE,1884.19433570461
"2726","vaag1238","Vaagri Booli","Eurasia",12.215,79.5335,"vaag1238","vaa","IN","indo1319","",FALSE,FALSE,38.0564454405524,TRUE,TRUE,1737.04273020229
"2727","zire1244","Zirenkel","Africa",12.2275,18.5374,"zire1244","zrn","TD","afro1255","",FALSE,FALSE,1191.5225724441,TRUE,TRUE,2638.20216555059
"2728","afar1241","Afar","Africa",12.2281,41.8083,"afar1241","aar","DJ;ER;ET","afro1255","",FALSE,FALSE,98.2461118593207,TRUE,TRUE,1733.92467160636
"2729","miga1249","Migaama","Africa",12.2367,18.9614,"miga1249","mmy","TD","afro1255","",FALSE,FALSE,1219.90157815795,TRUE,TRUE,2602.70436605438
"2730","somr1240","Somray of Battambang-Somre of Siem Reap","Eurasia",12.243,103.139,"somr1240","smu","KH","aust1305","",FALSE,FALSE,40.7430176699189,TRUE,TRUE,1683.70414722743
"2731","koda1255","Kodava","Eurasia",12.2443,75.9161,"koda1255","kfa","IN","drav1251","",FALSE,FALSE,55.1902920489044,TRUE,TRUE,1837.51677981605
"2732","kaja1254","Kajakse","Africa",12.2492,20.879,"kaja1254","ckq","TD","afro1255","",FALSE,FALSE,1353.47288593199,TRUE,TRUE,2444.82060761724
"2733","shuw1238","Shuwa-Zamani","Africa",12.25,14,"shuw1238","ksa","NG","unat1236","",FALSE,FALSE,940.41249972871,TRUE,TRUE,3044.64738279128
"2734","darf1239","Dar Fur Daju","Africa",12.2598,25.3127,"darf1239","daj","SD","daju1249","",FALSE,FALSE,1310.9829112179,TRUE,TRUE,2114.835194921
"2735","mank1251","Mankanya","Africa",12.2615066667,-15.74389,"mank1251","knf","GW;SN","atla1278","",FALSE,FALSE,26.391736026716,TRUE,TRUE,6068.09339113982
"2736","baga1276","Baga Mboteni","Africa",12.27246,-12.07358,"baga1276","bgm","GN","atla1278","baga1275",FALSE,FALSE,273.00497298835,TRUE,TRUE,5679.57599865801
"2737","aram1260","Arame-Gubaare","Africa",12.299274,-16.373202,"aram1260","","GW","atla1278","",FALSE,FALSE,5.59208037494504,TRUE,TRUE,6135.85937854475
"2738","bain1259","Bainounk-Gujaher","Africa",12.3128,-16.0586,"bain1259","bab","GW","atla1278","",FALSE,FALSE,3.90773776627049,TRUE,TRUE,6102.74796980338
"2739","ravu1237","Ravula","Eurasia",12.3231,75.6265,"ravu1237","yea","IN","drav1251","",FALSE,FALSE,41.1085675619699,TRUE,TRUE,1840.78629832791
"2740","kudi1237","Kudiya","Eurasia",12.3301,75.4896,"kudi1237","kfg","IN","drav1251","",FALSE,FALSE,33.3860399326465,TRUE,TRUE,1845.61363714291
"2741","ejam1238","Ejamat","Africa",12.3355,-16.515,"ejam1238","eja","GW;SN","atla1278","",FALSE,FALSE,7.9665253860132,TRUE,TRUE,6151.78255078669
"2742","ngal1301","Ngala of Lake Chad","Africa",12.35762,14.188038,"ngal1301","","CM","afro1255","",FALSE,FALSE,959.54134294471,TRUE,TRUE,3033.62952096617
"2743","kera1248","Keerak","Africa",12.3652,-16.6857,"kera1248","hhr","GW;SN","atla1278","",FALSE,FALSE,2.91357555246446,TRUE,TRUE,6170.62251475015
"2744","jaya1242","Jaya","Africa",12.3707,17.9415,"jaya1242","jyy","TD","cent2225","",FALSE,FALSE,1165.16394604639,TRUE,TRUE,2699.14914529169
"2745","bomu1247","Bomu","Africa",12.3816,-4.538,"bomu1247","bmq","BF;ML","atla1278","",FALSE,FALSE,752.246538897486,TRUE,TRUE,4893.40581274544
"2746","east2333","Eastern Mnong","Eurasia",12.3939,108.354,"east2333","mng","VN","aust1305","",FALSE,FALSE,74.3125238111811,TRUE,TRUE,1843.70999227111
"2747","kasa1248","Kasanga","Africa",12.4173,-15.9413,"kasa1248","ccj","GW;SN","atla1278","",FALSE,FALSE,13.5422178347022,TRUE,TRUE,6092.78539071011
"2748","nort2819","Northern Bobo Madaré","Africa",12.4182,-4.47538,"nort2819","bbo","BF;ML","mand1469","",FALSE,FALSE,755.64709301972,TRUE,TRUE,4888.12391148111
"2749","lyel1241","Lyélé","Africa",12.4305,-2.59229,"lyel1241","lee","BF","atla1278","",FALSE,FALSE,757.153187276834,TRUE,TRUE,4693.80882623668
"2750","nica1252","Nicaragua Creole English","North America",12.4402,-83.7386,"nica1252","bzk","NI","indo1319","",FALSE,FALSE,1.56257401764746,TRUE,TRUE,1041.49796907275
"2751","afit1238","Afitti","Africa",12.446,30.7611,"afit1238","aft","SD","nyim1244","",FALSE,FALSE,866.704077875539,TRUE,TRUE,1828.95455192143
"2752","xamt1239","Xamtanga","Africa",12.4479,38.8352,"xamt1239","xan","ET","afro1255","",FALSE,FALSE,290.688732101225,TRUE,TRUE,1696.5876446744
"2753","bass1258","Bassari-Tanda","Africa",12.4529,-13.3495,"bass1258","bsc","GN;GW;SN","atla1278","",FALSE,FALSE,163.607505301615,TRUE,TRUE,5819.11713566773
"2754","subt1250","Subtiaba","North America",12.4667,-86.9166,"subt1250","sut","NI","otom1299","",FALSE,FALSE,15.5581154312549,TRUE,TRUE,1358.40252703457
"2755","dair1239","Dair","Africa",12.474,30.6782,"dair1239","drb","SD","nubi1251","",FALSE,FALSE,872.860526756355,TRUE,TRUE,1835.34895604899
"2756","west2650","Western Cham","Eurasia",12.4771,104.026,"west2650","cja","KH;TH;VN","aust1307","",FALSE,FALSE,113.763167957934,TRUE,TRUE,1678.57262251614
"2757","kuwa1246","Kuwaataay","Africa",12.48255,-16.74835,"kuwa1246","cwt","SN","atla1278","",FALSE,FALSE,4.53554126131636,TRUE,TRUE,6180.03179855733
"2758","biha1246","Bih","Eurasia",12.483333,108.016667,"biha1246","ibh","VN","aust1307","",FALSE,FALSE,106.870648173232,TRUE,TRUE,1821.26714251106
"2759","mama1271","Mamara Senoufo","Africa",12.4871,-5.28245,"mama1271","myk","BF;ML","atla1278","",FALSE,FALSE,769.167902784058,TRUE,TRUE,4974.16091710636
"2760","birk1242","Birked","Africa",12.5,24.83,"birk1242","brk","SD","nubi1251","",FALSE,FALSE,1336.99873157917,TRUE,TRUE,2168.43135205474
"2761","jola1262","Jola-Esulalu","Africa",12.5089,-16.5539,"jola1262","csk","GM;GW;SN","atla1278","",FALSE,FALSE,6.3668034879332,TRUE,TRUE,6160.00278303888
"2762","kare1348","Karekare","Africa",12.5176,10.8732,"kare1348","kai","NG","afro1255","",FALSE,FALSE,842.32999254841,TRUE,TRUE,3353.1857425099
"2763","chon1284","Chong of Chanthaburi","Eurasia",12.5218,102.514,"chon1284","cog","KH;TH","aust1305","",FALSE,FALSE,21.2688712806421,TRUE,TRUE,1642.01397424159
"2764","band1340","Bandial","Africa",12.5258,-16.4245,"band1340","bqj","SN","atla1278","",FALSE,FALSE,4.04661833916891,TRUE,TRUE,6146.66644536825
"2765","malg1250","Malgbe","Africa",12.5342,14.8475,"malg1250","mxf","CM;TD","afro1255","",FALSE,FALSE,1009.71830066899,TRUE,TRUE,2983.95643978371
"2766","bala1302","Balanta-Ganja","Africa",12.5382,-15.6658,"bala1302","bjt","GW;SN","atla1278","",FALSE,FALSE,0.199239887580075,TRUE,TRUE,6066.47786948988
"2767","wame1240","Wamey","Africa",12.5421,-13.177,"wame1240","cou","GN;SN","atla1278","",FALSE,FALSE,182.14607173872,TRUE,TRUE,5803.2094190303
"2768","mpad1242","Mpade","Africa",12.561391,14.446893,"mpad1242","mpi","CM;TD;NG","afro1255","",FALSE,FALSE,990.906300859751,TRUE,TRUE,3022.0563482487
"2769","giba1240","Gibanawa","Africa",12.584,8.615,"giba1240","gib","NG","pidg1258","",FALSE,FALSE,772.324392448732,TRUE,TRUE,3573.83549657422
"2770","bell1261","Bellari","Eurasia",12.58518,76.10249,"bell1261","brw","IN","drav1251","",FALSE,FALSE,89.9935902641893,TRUE,TRUE,1795.0794235086
"2771","cent2314","Central Chong","Eurasia",12.608611,102.270556,"cent2314","","TH","aust1305","",FALSE,FALSE,16.0323649913451,TRUE,TRUE,1628.74845830745
"2772","mudu1241","Mudu Koraga","Eurasia",12.6224,75.1061,"mudu1241","vmd","IN","drav1251","",FALSE,FALSE,15.9823393163187,TRUE,TRUE,1831.95433873048
"2773","cent1992","Central Mnong","Eurasia",12.6313,107.301,"cent1992","cmo","KH;VN","aust1305","",FALSE,FALSE,176.719002052891,TRUE,TRUE,1777.83824831698
"2774","bady1239","Jaad-Badyara","Africa",12.6425,-13.4759,"bady1239","pbp","GN;GW;SN","atla1278","",FALSE,FALSE,160.745570842904,TRUE,TRUE,5837.39045589564
"2775","bayo1255","Kugere-Kuxinge","Africa",12.6881,-16.3947,"bayo1255","bda","GM;GW;SN","atla1278","",FALSE,FALSE,6.99403279560502,TRUE,TRUE,6147.38292300569
"2776","mubi1246","Mubi","Africa",12.6893,19.5902,"mubi1246","mub","TD","afro1255","",FALSE,FALSE,1295.21101084486,TRUE,TRUE,2582.12457258691
"2777","irul1243","Irula of the Nilgiri","Eurasia",12.70645,79.95209,"irul1243","iru","IN","drav1251","",FALSE,FALSE,25.5004532327696,TRUE,TRUE,1676.18916869467
"2778","sout2844","Southern Samo","Africa",12.713,-2.9052,"sout2844","sbd","BF","mand1469","",FALSE,FALSE,785.846515606758,TRUE,TRUE,4735.99319993532
"2779","mark1256","Marka","Africa",12.7178,-3.58355,"mark1256","rkm","BF;ML","mand1469","",FALSE,FALSE,785.554159762739,TRUE,TRUE,4806.05224311606
"2780","bedi1235","Bedik","Africa",12.7531,-12.4796,"bedi1235","tnr","SN","atla1278","",FALSE,FALSE,251.604438859812,TRUE,TRUE,5735.25394798636
"2781","jola1263","Jola-Fonyi","Africa",12.75752,-15.7354766667,"jola1263","dyo","GM;GW;SN","atla1278","",FALSE,FALSE,14.481773360346,TRUE,TRUE,6079.21987395916
"2782","gusi1246","Gusilay","Africa",12.7761,-16.5026,"gusi1246","gsl","SN","atla1278","",FALSE,FALSE,7.29277923335041,TRUE,TRUE,6160.93539615048
"2783","naba1253","Naba","Africa",12.7868,18.0777,"naba1253","mne","TD","cent2225","",FALSE,FALSE,1206.83355360491,TRUE,TRUE,2715.74177255437
"2784","bade1248","Bade","Africa",12.789,10.6557,"bade1248","bde","NG","afro1255","",FALSE,FALSE,864.432823467468,TRUE,TRUE,3388.37580355384
"2785","duwa1244","Duwai","Africa",12.803,11.3367,"duwa1244","dbp","NG","afro1255","",FALSE,FALSE,884.800536119552,TRUE,TRUE,3324.67669013027
"2786","krao1238","Kraol","Eurasia",12.8107,106.539,"krao1238","rka","KH","aust1305","",FALSE,FALSE,231.290001058489,TRUE,TRUE,1727.19998192978
"2787","tulu1258","Tulu","Eurasia",12.8114,75.2651,"tulu1258","tcy","IN","drav1251","",FALSE,FALSE,31.7552408820503,TRUE,TRUE,1805.9034364034
"2788","qima1242","Qimant","Africa",12.8119,37.0542,"qima1242","ahg","ER;ET","afro1255","",FALSE,FALSE,341.637230174656,TRUE,TRUE,1728.43717624131
"2789","mand1436","Mandinka","Africa",12.8165233333,-15.6539466667,"mand1436","mnk","GM;GN;GW;SN","mand1469","",FALSE,FALSE,9.98039046531905,TRUE,TRUE,6072.0424498192
"2790","mans1259","Mansoanka","Africa",12.8218,-15.9202,"mans1259","msw","GM;GW","atla1278","",FALSE,FALSE,13.8884903319052,TRUE,TRUE,6100.35385097313
"2791","mand1419","Mandjak","Africa",12.829,-15.9217,"mand1419","mfv","GM;GW;SN","atla1278","",FALSE,FALSE,14.3627024384325,TRUE,TRUE,6100.68913026402
"2792","mlom1238","Mlomp","Africa",12.8318,-16.5383,"mlom1238","mlo","SN","atla1278","",FALSE,FALSE,6.6698247453983,TRUE,TRUE,6166.05897560501
"2793","bera1261","Berakou","Africa",12.8324,16.7259,"bera1261","bxv","TD","cent2225","",FALSE,FALSE,1133.57700229582,TRUE,TRUE,2835.42840921255
"2794","zarm1239","Zarma-Kaado","Africa",12.8554,2.41173,"zarm1239","dje","BF;ML;NE;NG","song1307","",FALSE,FALSE,676.522482924733,TRUE,TRUE,4200.09220363317
"2795","bain1261","Bainouk-Gunyaamolo-Gutobor","Africa",12.8672,-16.229,"bain1261","bcz","GM;GW;SN","atla1278","",FALSE,FALSE,23.7501417100901,TRUE,TRUE,6134.15629526396
"2796","maba1277","Maba (Chad)","Africa",12.89147,20.8889,"maba1277","mde","TD","maba1274","",FALSE,FALSE,1398.17957305156,TRUE,TRUE,2492.24050470977
"2797","bamb1269","Bambara","Africa",12.9,-7.65,"bamb1269","bam","CI;GN;ML;SN","mand1469","",FALSE,FALSE,649.83975370408,TRUE,TRUE,5233.57153045378
"2798","korr1238","Korra Koraga","Eurasia",12.9163,75.2,"korr1238","kfd","IN","drav1251","",FALSE,FALSE,24.3328792945207,TRUE,TRUE,1798.07749780877
"2799","ulwa1239","Ulwa","North America",12.932292,-83.581467,"ulwa1239","ulw","NI","misu1242","",FALSE,FALSE,6.44037479285324,TRUE,TRUE,1032.2874293844
"2800","rade1240","Rade","Eurasia",12.979,108.41,"rade1240","rad","KH;VN","aust1307","",FALSE,FALSE,83.1515041069663,TRUE,TRUE,1785.97067338873
"2801","karo1294","Karon","Africa",12.9918,-16.7382,"karo1294","krx","GM;SN","atla1278","",FALSE,FALSE,1.55170276703212,TRUE,TRUE,6191.08999157926
"2802","mata1288","Matagalpa","North America",13.0333,-86,"mata1288","mtn","NI","misu1242","",FALSE,FALSE,119.035731830967,TRUE,TRUE,1293.36489365966
"2803","budu1265","Buduma","Africa",13.0692,14.4492,"budu1265","bdm","CM;TD;NG","afro1255","",FALSE,FALSE,1036.39857624103,TRUE,TRUE,3052.70661614618
"2804","masm1239","Masmaje","Africa",13.076,19.2769,"masm1239","mes","TD","afro1255","",FALSE,FALSE,1304.04589872492,TRUE,TRUE,2635.80526792919
"2805","maty1235","Matya Samo","Africa",13.1027,-3.25128,"maty1235","stj","BF;ML","mand1469","",FALSE,FALSE,827.176427734314,TRUE,TRUE,4785.40421575995
"2806","soni1259","Soninke","Africa",13.1273,-11.7178,"soni1259","snk","GM;GN;GW;ML;MR;SN","mand1469","",FALSE,FALSE,333.055777491122,TRUE,TRUE,5665.47928390129
"2807","surb1238","Surbakhal","Africa",13.1331,21.6243,"surb1238","sbj","TD","maba1274","",FALSE,FALSE,1466.52725607024,TRUE,TRUE,2453.69850473084
"2808","marf1238","Marfa","Africa",13.1568,20.7882,"marf1238","mvu","TD","maba1274","",FALSE,FALSE,1410.01018463465,TRUE,TRUE,2520.35712990746
"2809","kara1484","Karanga","Africa",13.1748,20.6354,"kara1484","kth","TD","maba1274","",FALSE,FALSE,1400.89709726876,TRUE,TRUE,2533.75080472756
"2810","kita1249","Kita Maninkakan","Africa",13.1798,-9.49151,"kita1249","mwk","GN;ML","mand1469","",FALSE,FALSE,526.683791586611,TRUE,TRUE,5434.09155385698
"2811","maya1281","Maya Samo","Africa",13.1811,-2.72732,"maya1281","sym","BF","mand1469","",FALSE,FALSE,836.545419601879,TRUE,TRUE,4734.52089697543
"2812","nort3247","Northeast Bainounk","Africa",13.213,-15.835,"nort3247","","NG","atla1278","",FALSE,FALSE,23.429988036176,TRUE,TRUE,6101.04419071354
"2813","thai1259","Thai Song","Eurasia",13.2136,99.8651,"thai1259","soa","TH","taik1256","",FALSE,FALSE,10.2894042065937,TRUE,TRUE,1528.49473656922
"2814","haro1237","Haroi","Eurasia",13.2201,108.995,"haro1237","hro","VN","aust1307","",FALSE,FALSE,25.2203799441449,TRUE,TRUE,1786.75701112333
"2815","uppe1455","Upper Guinea Crioulo","Africa",13.2335066667,-15.33254,"uppe1455","pov","GM;GW;SN;US","indo1319","",FALSE,FALSE,22.1764655905242,TRUE,TRUE,6048.54146360081
"2816","oldk1250","Old Kannada","Eurasia",13.244,75.82,"oldk1250","qkn","IN","drav1251","",FALSE,FALSE,88.560365157875,TRUE,TRUE,1738.44844422666
"2817","kend1253","Kendeje","Africa",13.24447,21.53955,"kend1253","klf","TD","maba1274","",FALSE,FALSE,1468.22142608753,TRUE,TRUE,2468.9122134191
"2818","nucl1440","Masalit","Africa",13.2733,22.1752,"nucl1440","mls","TD;SD","maba1274","",FALSE,FALSE,1515.2507146124,TRUE,TRUE,2423.16696046584
