"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide","Distancetosea","OnLandmasswithMountains","Distancetomountain"
"1909","yang1295","Yangum Gel","Papunesia",-3.53,142.45,"yang1295","ygl","PG","nucl1708","",FALSE,FALSE,35.865989335212,TRUE,106.024092493965
"1910","nabi1239","Nabi-Metan","Papunesia",-3.52828,142.329,"nabi1239","mty","PG","nucl1708","",FALSE,FALSE,39.834777602778,TRUE,104.517546757223
"1911","kapo1250","Kapori","Papunesia",-3.52696,139.766,"kapo1250","khp","ID","","",TRUE,TRUE,124.374174783831,TRUE,1.01107497070902
"1912","omag1248","Omagua","South America",-3.526,-69.1667,"omag1248","omg","BR;PE","tupi1275","",FALSE,FALSE,1004.31542123315,TRUE,545.282427794887
"1913","dera1245","Dera (Indonesia)","Papunesia",-3.52309,140.947,"dera1245","kbv","ID;PG","sena1264","",FALSE,FALSE,96.3102293148373,TRUE,44.7716149148743
"1914","coll1240","Col","Papunesia",-3.52245,103.451,"coll1240","liw","ID","aust1307","",FALSE,FALSE,108.842399998332,TRUE,28.1984711362065
"1915","eiti1240","Eitiep","Papunesia",-3.51561,142.555,"eiti1240","eit","PG","nucl1708","",FALSE,FALSE,31.0896449983635,TRUE,109.071951338477
"1916","aman1265","Amanab","Papunesia",-3.51516,141.178,"aman1265","amn","PG","bord1247","",FALSE,FALSE,87.2898255329877,TRUE,65.6585151803406
"1917","kahe1238","Kahe","Africa",-3.51412,37.5759,"kahe1238","hka","KE;TZ","atla1278","",FALSE,FALSE,194.851559947481,TRUE,0
"1918","yang1297","Yangum Dey","Papunesia",-3.51156,142.48152,"yang1297","yde","PG","nucl1708","",FALSE,FALSE,32.9805402788698,TRUE,108.488158776602
"1919","nucl1593","Kwomtari","Papunesia",-3.50718,141.488,"nucl1593","kwo","PG","kwom1263","",FALSE,FALSE,70.652473757369,TRUE,96.8023727352929
"1920","teke1276","Teke-Tyee","Africa",-3.50685,13.8668,"teke1276","tyx","CG","atla1278","",FALSE,FALSE,226.133034844968,TRUE,668.683561064404
"1921","yamb1254","Yambes","Papunesia",-3.50624,142.763,"yamb1254","ymb","PG","nucl1708","",FALSE,FALSE,23.733112247462,TRUE,113.478425343025
"1922","peba1243","Peba","South America",-3.5,-72,"peba1243","","PE","peba1241","",FALSE,FALSE,738.19617285271,TRUE,530.141898881245
"1923","ning1273","Ningil","Papunesia",-3.49733,142.251,"ning1273","niz","PG","nucl1708","",FALSE,FALSE,40.4253161048641,TRUE,106.818612417835
"1924","agii1245","Agi","Papunesia",-3.49104,142.387,"agii1245","aif","PG","nucl1708","",FALSE,FALSE,33.8759218934995,TRUE,109.415483667174
"1925","brag1240","Bragat","Papunesia",-3.48707,142.495,"brag1240","aof","PG","nucl1708","",FALSE,FALSE,30.0440044310584,TRUE,111.363323916818
"1926","komb1272","Kombio","Papunesia",-3.48467,142.694,"komb1272","xbi","PG","nucl1708","",FALSE,FALSE,23.5725100220229,TRUE,114.434597871371
"1927","wano1243","Wano","Papunesia",-3.47858,137.678,"wano1243","wno","ID","nucl1709","",FALSE,FALSE,152.504511314985,TRUE,0
"1928","baro1253","Barok","Papunesia",-3.47672,152.193,"baro1253","bjk","PG","aust1307","",FALSE,FALSE,2.50281641114154,TRUE,0
"1929","sumb1240","Sumbwa","Africa",-3.47335,31.9457,"sumb1240","suw","TZ","atla1278","",FALSE,FALSE,691.371884274547,TRUE,84.61301966459
"1930","yapu1240","Yeri","Papunesia",-3.47256,142.436,"yapu1240","yev","PG","nucl1708","",FALSE,FALSE,30.4177023047456,TRUE,112.129050337665
"1931","buki1249","Bukiyip","Papunesia",-3.47169,143.111,"buki1249","ape","PG","nucl1708","",FALSE,FALSE,12.4898097217238,TRUE,124.575211974882
"1932","amol1235","Mol","Papunesia",-3.46843,142.532,"amol1235","alx","PG","nucl1708","",FALSE,FALSE,26.9654028605721,TRUE,113.925824101294
"1933","yaus1235","Yau (Sandaun Province)","Papunesia",-3.4663,141.974,"yaus1235","yyu","PG","nucl1708","",FALSE,FALSE,44.6132736805966,TRUE,106.329878289159
"1934","yill1241","Yil","Papunesia",-3.46501,142.178,"yill1241","yll","PG","nucl1708","",FALSE,FALSE,39.5269455835777,TRUE,109.339174501723
"1935","abua1245","Abu' Arapesh","Papunesia",-3.461612,142.917031,"abua1245","aah","PG","nucl1708","",FALSE,FALSE,14.0193965424244,TRUE,122.984981424398
"1936","joba1238","Joba","Africa",-3.45787,28.9978,"joba1238","job","CD","atla1278","",FALSE,FALSE,958.194349260618,TRUE,0
"1937","aruo1240","Srenge","Papunesia",-3.45782,142.478,"aruo1240","lsr","PG","nucl1708","",FALSE,FALSE,27.5813011030939,TRUE,114.33403854669
"1938","elke1240","Elkei","Papunesia",-3.45544,142.093,"elke1240","elk","PG","nucl1708","",FALSE,FALSE,41.2257040944651,TRUE,109.19474179057
"1939","seti1248","Seti","Papunesia",-3.45521,141.827,"seti1248","sbi","PG","nucl1708","",FALSE,FALSE,48.6970788429011,TRUE,105.494208316149
"1940","torr1259","Aro","Papunesia",-3.45292,142.622,"torr1259","tei","PG","nucl1708","",FALSE,FALSE,22.5622194972766,TRUE,116.885765638111
"1941","shua1257","Shuar","South America",-3.45136,-78.1892,"shua1257","jiv","EC;PE","jiva1245","",FALSE,FALSE,167.308512297855,TRUE,23.8399660299676
"1942","nucl1594","Mairasi","Papunesia",-3.4511,134.071,"nucl1594","zrs","ID","mair1253","",FALSE,FALSE,27.126631650017,TRUE,98.8490177806821
"1943","kwam1254","Kwamtim One","Papunesia",-3.44911,141.889,"kwam1254","okk","PG","nucl1708","",FALSE,FALSE,45.4574923462925,TRUE,107.018663121458
"1944","auye1238","Auye","Papunesia",-3.43705,136.096,"auye1238","auu","ID","nucl1709","",FALSE,FALSE,45.3171043220787,TRUE,0
"1945","tawo1244","Taworta","Papunesia",-3.43455,139.061,"tawo1244","tbp","ID","lake1255","",FALSE,FALSE,136.488739905066,TRUE,0
"1946","ngub1239","Ngubi","Africa",-3.433411,10.768112,"ngub1239","","GA","atla1278","",FALSE,FALSE,8.64138564176582,TRUE,800.420264092317
"1947","yagu1244","Yagua","South America",-3.42913,-72.2186,"yagu1244","yad","CO;PE","peba1241","",FALSE,FALSE,716.57437360156,TRUE,518.003645034727
"1948","rwaa1238","Rwa","Africa",-3.42862,36.7686,"rwaa1238","rwk","TZ","atla1278","",FALSE,FALSE,263.116451036935,TRUE,4.24062598989208
"1949","baib1251","Baibai","Papunesia",-3.42672,141.345,"baib1251","bbf","PG","baib1250","",FALSE,FALSE,71.2903349307902,TRUE,78.681637369822
"1950","vunj1238","Vunjo","Africa",-3.42531,37.5847,"vunj1238","vun","KE;TZ","atla1278","",FALSE,FALSE,196.903859773243,TRUE,7.10325745041121
"1951","sina1269","Galu","Papunesia",-3.42446,142.367,"sina1269","siu","PG","nucl1708","",FALSE,FALSE,28.0970767975141,TRUE,116.438751630397
"1952","isim1234","Isimjeega-Rootigaanga","Africa",-3.423772,35.42881,"isim1234","","TZ","nilo1247","",FALSE,FALSE,377.772249634525,TRUE,132.937970292292
"1953","seta1245","Seta","Papunesia",-3.42155,141.748,"seta1245","stf","PG","nucl1708","",FALSE,FALSE,49.8603190165908,TRUE,108.627548182624
"1954","seng1285","Senggi","Papunesia",-3.41983,140.77,"seng1285","snu","ID","bord1247","",FALSE,FALSE,83.9457114798538,TRUE,23.0459191495996
"1955","molo1262","Molof","Papunesia",-3.41946,140.557,"molo1262","msl","ID","","",TRUE,TRUE,86.2150663294333,TRUE,14.3061657627788
"1956","sout2932","Southern One","Papunesia",-3.41913,141.852,"sout2932","osu","PG","nucl1708","",FALSE,FALSE,44.0847378944206,TRUE,109.785769276712
"1957","tave1240","Taveta","Africa",-3.41822,37.7061,"tave1240","tvs","KE;TZ","atla1278","",FALSE,FALSE,186.399267455679,TRUE,8.5786330216465
"1958","wola1243","Wolani","Papunesia",-3.41642,136.703,"wola1243","wod","ID","nucl1709","",FALSE,FALSE,85.9836067640299,TRUE,0
"1959","waru1266","Waru","Papunesia",-3.412,122.058,"waru1266","wru","ID","aust1307","",FALSE,FALSE,18.7038705087619,TRUE,0
"1960","yafi1240","Yafi","Papunesia",-3.39765,140.897,"yafi1240","wfg","ID","pauw1244","",FALSE,FALSE,82.4246099522641,TRUE,31.9967917852557
"1961","kode1237","Kodeoha","Papunesia",-3.39566,120.937,"kode1237","vko","ID","aust1307","",FALSE,FALSE,3.89386319597906,TRUE,0
"1962","kaur1271","Kaure-Narau","Papunesia",-3.39188,140.14,"kaur1271","bpp","ID","","",TRUE,TRUE,100.026082989567,TRUE,3.16580806865397
"1963","lega1250","Lega-Mwenga","Africa",-3.39007,28.2621,"lega1250","lgm","CD","atla1278","",FALSE,FALSE,1027.0793305747,TRUE,0
"1964","diaa1238","Alu-Sinagen","Papunesia",-3.38837,142.248,"diaa1238","dia","PG","nucl1708","",FALSE,FALSE,29.5257639213742,TRUE,118.728683260738
"1965","merr1239","Mer","Papunesia",-3.3828,134.731,"merr1239","mnu","ID","mair1253","",FALSE,FALSE,20.8324085688559,TRUE,50.1315010482511
"1966","molm1235","Molmo One","Papunesia",-3.38127,141.806,"molm1235","aun","PG","nucl1708","",FALSE,FALSE,42.965435043761,TRUE,113.414786860631
"1967","ineb1235","Inebu One","Papunesia",-3.38015,141.892,"ineb1235","oin","PG","nucl1708","",FALSE,FALSE,38.5266612927565,TRUE,114.624893416128
"1968","lumb1249","Lumbu","Africa",-3.37917,11.124,"lumb1249","lup","CG;GA","atla1278","",FALSE,FALSE,34.9343323726427,TRUE,784.75589553517
"1969","arue1240","Aruek","Papunesia",-3.37841,142.715,"arue1240","aur","PG","nucl1708","",FALSE,FALSE,12.0111496835269,TRUE,126.401269885405
"1970","tung1293","Tunggare","Papunesia",-3.37462,135.551,"tung1293","trt","ID","geel1240","",FALSE,FALSE,4.85807382325922,TRUE,0
"1971","duri1242","Duri","Papunesia",-3.37081,119.871,"duri1242","mvp","ID","aust1307","",FALSE,FALSE,38.1879690566344,TRUE,0
"1972","mand1442","Mandar","Papunesia",-3.34717,119.068,"mand1442","mdr","ID","aust1307","",FALSE,FALSE,15.7487778605873,TRUE,0
"1973","umed1238","Umeda-Punda","Papunesia",-3.34565,141.157,"umed1238","upi","PG","bord1247","",FALSE,FALSE,71.4262138838093,TRUE,55.9478270882349
"1974","teke1277","Teke-Laali","Africa",-3.34458,13.2703,"teke1277","lli","CG","atla1278","",FALSE,FALSE,191.256908023053,TRUE,698.673433589654
"1975","mada1285","Madak","Papunesia",-3.34342,151.967,"mada1285","mmx","PG","aust1307","",FALSE,FALSE,10.2711723681896,TRUE,0
"1976","moch1256","Mochi","Africa",-3.33743,37.3357,"moch1256","old","TZ","atla1278","",FALSE,FALSE,222.093078964362,TRUE,3.35820643309065
"1977","dakk1238","Dakka","Papunesia",-3.33671,119.235,"dakk1238","dkk","ID","aust1307","",FALSE,FALSE,11.209771567071,TRUE,0
"1978","auwe1239","Auwe","Papunesia",-3.33662,141.254,"auwe1239","smf","PG","bord1247","",FALSE,FALSE,66.5772368221733,TRUE,65.4315854652985
"1979","reja1240","Rejang","Papunesia",-3.33056,102.434,"reja1240","rej","ID","aust1307","",FALSE,FALSE,39.512651049612,TRUE,0
"1980","ulau1237","Ulau-Suain","Papunesia",-3.32876,142.845,"ulau1237","svb","PG","aust1307","",FALSE,FALSE,3.09400664039716,TRUE,134.687367670547
"1981","sout2990","Southern Pastaza Quechua","South America",-3.32733,-76.527,"sout2990","qup","PE","quec1387","",FALSE,FALSE,313.913875451079,TRUE,143.8238896564
"1982","yaur1239","Yaur","Papunesia",-3.32519,134.879,"yaur1239","jau","ID","aust1307","",FALSE,FALSE,6.9791913444137,TRUE,39.6880839457525
"1983","kabo1248","Kabore One","Papunesia",-3.32403,141.88,"kabo1248","onk","PG","nucl1708","",FALSE,FALSE,33.7687260094134,TRUE,120.611422462217
"1984","aush1242","Aushiri","South America",-3.3196,-74.5411,"aush1242","avs","PE","zapa1251","",FALSE,FALSE,497.520274003943,TRUE,335.58439848025
"1985","daon1243","Daonda","Papunesia",-3.31443,141.22,"daon1243","dnd","PG","bord1247","",FALSE,FALSE,65.7770093945958,TRUE,60.987439072797
"1986","iqui1243","Iquito","South America",-3.31233,-73.97046,"iqui1243","iqu","PE","zapa1251","",FALSE,FALSE,550.672831378826,TRUE,383.337820933739
"1987","imon1245","Imonda","Papunesia",-3.31228,141.171,"imon1245","imn","PG","bord1247","",FALSE,FALSE,67.5647805658008,TRUE,55.9001200683195
"1988","giry1241","Giryama","Africa",-3.30638,39.6648,"giry1241","nyf","KE","atla1278","",FALSE,FALSE,28.4007079047077,TRUE,114.64546532808
"1989","ando1255","Andoa","South America",-3.29664,-76.6056,"ando1255","anb","PE","zapa1251","",FALSE,FALSE,305.831071291019,TRUE,134.489500178412
"1990","mach1266","Machame","Africa",-3.29385,37.0703,"mach1266","jmc","TZ","atla1278","",FALSE,FALSE,247.197637270613,TRUE,7.34955872144422
"1991","oloo1241","Olo","Papunesia",-3.2929,142.131,"oloo1241","ong","PG","nucl1708","",FALSE,FALSE,23.3378346140092,TRUE,127.557880088697
"1992","game1240","Gamela of Viana","South America",-3.2913381,-45.1835185,"game1240","","BR","uncl1493","",FALSE,TRUE,36.6125440595003,TRUE,680.539598186542
"1993","kapp1237","Kap","Papunesia",-3.28761,142.659,"kapp1237","ykm","PG","aust1307","",FALSE,FALSE,4.44453959767872,TRUE,135.537426015735
"1994","daoo1238","Dao","Papunesia",-3.28643,136.421,"daoo1238","daz","ID","nucl1709","",FALSE,FALSE,56.7444218944885,TRUE,0
"1995","sowa1245","Sowanda","Papunesia",-3.28373,140.92,"sowa1245","sow","ID;PG","bord1247","",FALSE,FALSE,70.8994081974855,TRUE,29.0667871387807
"1996","deng1250","Dengese","Africa",-3.26337,21.4194,"deng1250","dez","CD","atla1278","",FALSE,FALSE,826.869361164645,TRUE,727.710933500613
"1997","nort2907","Northern One","Papunesia",-3.25535,142.006,"nort2907","onr","PG","nucl1708","",FALSE,FALSE,21.8020655566993,TRUE,129.918897738309
"1998","valm1241","Walman","Papunesia",-3.24963,142.499,"valm1241","van","PG","nucl1708","",FALSE,FALSE,5.58143093155959,TRUE,137.465917478397
"1999","dout1240","Doutai","Papunesia",-3.24832,138.22,"dout1240","tds","ID","lake1255","",FALSE,FALSE,152.948867864313,TRUE,0
"2000","raha1237","Rahambuu","Papunesia",-3.24627,121.059,"raha1237","raz","ID","aust1307","",FALSE,FALSE,3.14291485894333,TRUE,0
"2001","bwis1242","Bwisi","Africa",-3.23686,11.9595,"bwis1242","bwz","CG;GA","atla1278","",FALSE,FALSE,105.44179915934,TRUE,756.484266235901
"2002","wari1264","Waritai","Papunesia",-3.23021,138.456,"wari1264","wbe","ID","lake1255","",FALSE,FALSE,143.073924336449,TRUE,0
"2003","taus1253","Taushiro","South America",-3.22497,-75.5603,"taus1253","trr","PE","","",TRUE,TRUE,400.679841509967,TRUE,246.639859851304
"2004","bung1269","Bungku","Papunesia",-3.22197,122.212,"bung1269","bkz","ID","aust1307","",FALSE,FALSE,10.8198310672925,TRUE,0
"2005","pann1239","Pannei","Papunesia",-3.21973,119.191,"pann1239","pnc","ID","aust1307","",FALSE,FALSE,24.0883114216769,TRUE,0
"2006","lava1239","Lavatbura-Lamusong","Papunesia",-3.21903,151.728,"lava1239","lbv","PG","aust1307","",FALSE,FALSE,4.49909792142582,TRUE,0
"2007","duvl1242","Duvle","Papunesia",-3.21832,137.964,"duvl1242","duv","ID","lake1255","",FALSE,FALSE,137.837695560451,TRUE,0
"2008","mana1299","Manao","South America",-3.199203,-60.107117,"mana1299","","BR","araw1281","",FALSE,FALSE,716.972166589663,TRUE,453.765889909998
"2009","kehu1238","Kehu","Papunesia",-3.19328,136.14,"kehu1238","khh","ID","","",TRUE,TRUE,30.4050120913668,TRUE,0
"2010","kiri1256","Kirikiri","Papunesia",-3.18494,137.282,"kiri1256","kiy","ID","lake1255","",FALSE,FALSE,110.006297999648,TRUE,7.93281737742703
"2011","saus1247","Sause","Papunesia",-3.16632,139.627,"saus1247","sao","ID","","",TRUE,TRUE,88.1972198925792,TRUE,1.84348879036092
"2012","suku1261","Sukuma","Africa",-3.16082,32.8765,"suku1261","suk","TZ","atla1278","",FALSE,FALSE,615.052299563753,TRUE,165.641435823976
"2013","tuml1238","Tumleo","Papunesia",-3.14955,142.346,"tuml1238","tmq","PG","aust1307","",FALSE,FALSE,1.98969612713021,TRUE,146.300524123571
"2014","iauu1242","Iau","Papunesia",-3.14537,137.69,"iauu1242","tmu","ID","lake1255","",FALSE,FALSE,119.582709724553,TRUE,2.16921002204228
"2015","fayu1238","Fayu","Papunesia",-3.14497,136.867,"fayu1238","fau","ID","lake1255","",FALSE,FALSE,81.9210602652816,TRUE,0
"2016","masa1300","Masai","Africa",-3.1419,36.4573,"masa1300","mas","KE;TZ","nilo1247","",FALSE,FALSE,303.915106596922,TRUE,20.8429596545214
"2017","cutc1238","Cutchi-Swahili","Africa",-3.13905,38.6217,"cutc1238","ccl","KE;TZ","atla1278","",FALSE,FALSE,118.065997677051,TRUE,15.9143677587749
"2018","wari1266","Waris","Papunesia",-3.139,140.931,"wari1266","wrs","ID;PG","bord1247","",FALSE,FALSE,56.3187565604729,TRUE,23.7908510652374
"2019","malo1245","Malol","Papunesia",-3.11695,142.244,"malo1245","mbk","PG","aust1307","",FALSE,FALSE,2.04532665924426,TRUE,148.445295355453
"2020","edop1238","Edopi","Papunesia",-3.11078,137.387,"edop1238","dbf","ID","lake1255","",FALSE,FALSE,107.421900086587,TRUE,17.3662092771332
"2021","fass1245","Momu-Fas","Papunesia",-3.10868,141.64,"fass1245","fqs","PG","baib1250","",FALSE,FALSE,27.2548213489085,TRUE,95.5230109001457
"2022","baha1258","Baham","Papunesia",-3.10628,132.637,"baha1258","bdw","ID","west2604","",FALSE,FALSE,7.30528822532029,TRUE,55.5389331062075
"2023","arai1239","Araicu","South America",-3.104315,-67.2052,"arai1239","","BR","araw1281","",FALSE,FALSE,1169.13322407192,TRUE,399.984273351497
"2024","kuru1309","Kuruáya","South America",-3.09561,-52.2303,"kuru1309","kyr","BR","tupi1275","",FALSE,FALSE,148.982702523043,TRUE,629.355975930878
"2025","unii1234","Uni","Papunesia",-3.09369,142.027703,"unii1234","","PG","skoo1245","",FALSE,FALSE,4.99454275475958,TRUE,137.156978673096
"2026","trem1235","Tremembé","South America",-3.09359,-40.204,"trem1235","tme","BR","unat1236","",FALSE,FALSE,26.7737033261418,TRUE,165.836790171751
"2027","ainb1238","Ainbai","Papunesia",-3.09214,141.149,"ainb1238","aic","PG","bord1247","",FALSE,FALSE,46.1241024933276,TRUE,43.9337731426368
"2028","mama1276","Mamasa","Papunesia",-3.0811,119.484,"mama1276","mqj","ID","aust1307","",FALSE,FALSE,40.0527586995315,TRUE,0
"2029","romb1244","Rombo","Africa",-3.07772,37.5382,"romb1244","rof","KE;TZ","atla1278","",FALSE,FALSE,215.604694799809,TRUE,0
"2030","wara1302","Bauni","Papunesia",-3.07263,142.012,"wara1302","wra","PG","skoo1245","",FALSE,FALSE,5.03870446089157,TRUE,135.035957788303
"2031","arop1242","Arop-Sissano","Papunesia",-3.06984,142.12,"arop1242","aps","PG","aust1307","",FALSE,FALSE,0.805296949944208,TRUE,146.843242252517
"2032","kuot1243","Kuot","Papunesia",-3.06952,151.537,"kuot1243","kto","PG","","",TRUE,TRUE,7.29333638410795,TRUE,0
"2033","boun1246","Bouni-Bobe","Papunesia",-3.067293,141.932259,"boun1246","","PG","skoo1245","",FALSE,FALSE,10.8994224080714,TRUE,126.199334160075
"2034","nots1237","Notsi","Papunesia",-3.0557,151.661,"nots1237","ncf","PG","aust1307","",FALSE,FALSE,0.429602200944601,TRUE,1.09391924118289
"2035","pagi1244","Pagi","Papunesia",-3.04649,141.246,"pagi1244","pgi","PG","bord1247","",FALSE,FALSE,37.9834049235112,TRUE,51.8183630999859
"2036","foau1240","Abawiri","Papunesia",-3.04582,139.213,"foau1240","flh","ID","lake1255","",FALSE,FALSE,92.5955861405726,TRUE,27.8685555606557
"2037","fuli1240","Fuliiru","Africa",-3.04022,28.9865,"fuli1240","flr","BI;CD","atla1278","",FALSE,FALSE,971.365759173716,TRUE,0
"2038","nyin1248","Nyindu","Africa",-3.03802,28.6434,"nyin1248","nyg","CD","atla1278","",FALSE,FALSE,1002.51562235874,TRUE,0
"2039","bamb1270","Bambam","Papunesia",-3.02759,119.201,"bamb1270","ptu","ID","aust1307","",FALSE,FALSE,31.6835298792005,TRUE,0
"2040","peka1242","Pekal","Papunesia",-3.02248,101.691,"peka1242","pel","ID","aust1307","",FALSE,FALSE,17.8623002894372,TRUE,5.55973513713843
"2041","rund1241","Rundi-Kitwa","Africa",-3.022268,29.485248,"rund1241","","RW","atla1278","",FALSE,FALSE,926.897585411096,TRUE,0
"2042","siss1243","Sissano","Papunesia",-3.01976,142.049,"siss1243","sso","PG","aust1307","",FALSE,FALSE,1.89466166555462,TRUE,138.276856172556
"2043","yere1243","Yeretuar","Papunesia",-3.01713,134.656,"yere1243","gop","ID","aust1307","",FALSE,FALSE,7.44529471734424,TRUE,78.9025099646324
"2044","duvl1238","Duvle-Wano-Pidgin","Papunesia",-3.013068,138.200358,"duvl1238","","ID","pidg1258","",FALSE,FALSE,130.900021751753,TRUE,18.9399987097014
"2045","ulum1237","Ulumanda'","Papunesia",-3.00933,118.994,"ulum1237","ulm","ID","aust1307","",FALSE,FALSE,13.0605669852201,TRUE,0
"2046","awyi1241","Awyi","Papunesia",-3.00564,140.604,"awyi1241","auw","ID","bord1247","",FALSE,FALSE,41.8041998450555,TRUE,0
"2047","else1239","Elseng","Papunesia",-3.00176,140.418,"else1239","mrf","ID","","",TRUE,TRUE,49.7658898967095,TRUE,0
"2048","mara1409","Maragua","South America",-3,-67.512818,"mara1409","","BR","araw1281","",FALSE,FALSE,1138.3448293892,TRUE,400.788770836165
"2049","unai1234","Unainuman","South America",-2.99955208,-69.2247924,"unai1234","","BR","uncl1493","",FALSE,TRUE,993.553759594387,TRUE,504.807398098098
"2050","mane1266","Manem","Papunesia",-2.99145,141.02,"mane1266","jet","ID;PG","bord1247","",FALSE,FALSE,40.9960380551187,TRUE,26.339129972806
"2051","kwer1264","Kwerisa","Papunesia",-2.99145,138.135,"kwer1264","kkb","ID","lake1255","",FALSE,FALSE,127.978149099937,TRUE,20.9014562320856
"2052","sera1260","Sera","Papunesia",-2.9854,141.951,"sera1260","sry","PG","aust1307","",FALSE,FALSE,2.7448122498459,TRUE,127.031560199921
"2053","teke1281","Teke-Tsaayi","Africa",-2.98028,13.8603,"teke1281","tyi","CG;GA","atla1278","",FALSE,FALSE,258.959450516715,TRUE,726.462991536168
"2054","ngas1238","Ngasa","Africa",-2.97716,37.528,"ngas1238","nsg","TZ","nilo1247","",FALSE,FALSE,220.930500114243,TRUE,0
