"","ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID","IsolateNarrow","IsolateWide"
"5279","cent2314","Central Chong","Eurasia",12.608611,102.270556,"cent2314","","TH","aust1305","",FALSE,FALSE
"5280","mudu1241","Mudu Koraga","Eurasia",12.6224,75.1061,"mudu1241","vmd","IN","drav1251","",FALSE,FALSE
"5281","cent1992","Central Mnong","Eurasia",12.6313,107.301,"cent1992","cmo","KH;VN","aust1305","",FALSE,FALSE
"5282","buhi1245","Buhid","Papunesia",12.6396,121.21,"buhi1245","bku","PH","aust1307","",FALSE,FALSE
"5283","bady1239","Jaad-Badyara","Africa",12.6425,-13.4759,"bady1239","pbp","GN;GW;SN","atla1278","",FALSE,FALSE
"5284","akar1243","Akarbale","Papunesia",12.6663,92.8278,"akar1243","acl","IN","grea1241","",FALSE,FALSE
"5285","wara1299","Waray Sorsogon","Papunesia",12.6795,124.015,"wara1299","srv","PH","aust1307","",FALSE,FALSE
"5286","bayo1255","Kugere-Kuxinge","Africa",12.6881,-16.3947,"bayo1255","bda","GM;GW;SN","atla1278","",FALSE,FALSE
"5287","mubi1246","Mubi","Africa",12.6893,19.5902,"mubi1246","mub","TD","afro1255","",FALSE,FALSE
"5288","irul1243","Irula of the Nilgiri","Eurasia",12.70645,79.95209,"irul1243","iru","IN","drav1251","",FALSE,FALSE
"5289","sout2844","Southern Samo","Africa",12.713,-2.9052,"sout2844","sbd","BF","mand1469","",FALSE,FALSE
"5290","mark1256","Marka","Africa",12.7178,-3.58355,"mark1256","rkm","BF;ML","mand1469","",FALSE,FALSE
"5291","akak1253","Akakol","Eurasia",12.73253,92.78661,"akak1253","aky","IN","grea1241","",FALSE,FALSE
"5292","bedi1235","Bedik","Africa",12.7531,-12.4796,"bedi1235","tnr","SN","atla1278","",FALSE,FALSE
"5293","jola1263","Jola-Fonyi","Africa",12.75752,-15.7354766667,"jola1263","dyo","GM;GW;SN","atla1278","",FALSE,FALSE
"5294","gusi1246","Gusilay","Africa",12.7761,-16.5026,"gusi1246","gsl","SN","atla1278","",FALSE,FALSE
"5295","naba1253","Naba","Africa",12.7868,18.0777,"naba1253","mne","TD","cent2225","",FALSE,FALSE
"5296","bade1248","Bade","Africa",12.789,10.6557,"bade1248","bde","NG","afro1255","",FALSE,FALSE
"5297","duwa1244","Duwai","Africa",12.803,11.3367,"duwa1244","dbp","NG","afro1255","",FALSE,FALSE
"5298","krao1238","Kraol","Eurasia",12.8107,106.539,"krao1238","rka","KH","aust1305","",FALSE,FALSE
"5299","tulu1258","Tulu","Eurasia",12.8114,75.2651,"tulu1258","tcy","IN","drav1251","",FALSE,FALSE
"5300","qima1242","Qimant","Africa",12.8119,37.0542,"qima1242","ahg","ER;ET","afro1255","",FALSE,FALSE
"5301","mand1436","Mandinka","Africa",12.8165233333,-15.6539466667,"mand1436","mnk","GM;GN;GW;SN","mand1469","",FALSE,FALSE
"5302","mans1259","Mansoanka","Africa",12.8218,-15.9202,"mans1259","msw","GM;GW","atla1278","",FALSE,FALSE
"5303","west2559","Western Tawbuid","Papunesia",12.8227,121.026,"west2559","twb","PH","aust1307","",FALSE,FALSE
"5304","mand1419","Mandjak","Africa",12.829,-15.9217,"mand1419","mfv","GM;GW;SN","atla1278","",FALSE,FALSE
"5305","mlom1238","Mlomp","Africa",12.8318,-16.5383,"mlom1238","mlo","SN","atla1278","",FALSE,FALSE
"5306","bera1261","Berakou","Africa",12.8324,16.7259,"bera1261","bxv","TD","cent2225","",FALSE,FALSE
"5307","masb1237","Masbate Sorsogon","Papunesia",12.8438,124.002,"masb1237","bks","PH","aust1307","",FALSE,FALSE
"5308","akak1252","Akakede","Eurasia",12.8494,92.8227,"akak1252","akx","IN","grea1241","",FALSE,FALSE
"5309","zarm1239","Zarma-Kaado","Africa",12.8554,2.41173,"zarm1239","dje","BF;ML;NE;NG","song1307","",FALSE,FALSE
"5310","bain1261","Bainouk-Gunyaamolo-Gutobor","Africa",12.8672,-16.229,"bain1261","bcz","GM;GW;SN","atla1278","",FALSE,FALSE
"5311","maba1277","Maba (Chad)","Africa",12.89147,20.8889,"maba1277","mde","TD","maba1274","",FALSE,FALSE
"5312","east2482","Eastern Tawbuid","Papunesia",12.8968,121.177,"east2482","bnj","PH","aust1307","",FALSE,FALSE
"5313","bamb1269","Bambara","Africa",12.9,-7.65,"bamb1269","bam","CI;GN;ML;SN","mand1469","",FALSE,FALSE
"5314","korr1238","Korra Koraga","Eurasia",12.9163,75.2,"korr1238","kfd","IN","drav1251","",FALSE,FALSE
"5315","ulwa1239","Ulwa","North America",12.932292,-83.581467,"ulwa1239","ulw","NI","misu1242","",FALSE,FALSE
"5316","rade1240","Rade","Eurasia",12.979,108.41,"rade1240","rad","KH;VN","aust1307","",FALSE,FALSE
"5317","karo1294","Karon","Africa",12.9918,-16.7382,"karo1294","krx","GM;SN","atla1278","",FALSE,FALSE
"5318","tady1237","Tadyawan","Papunesia",13.0211,121.305,"tady1237","tdy","PH","aust1307","",FALSE,FALSE
"5319","mata1288","Matagalpa","North America",13.0333,-86,"mata1288","mtn","NI","misu1242","",FALSE,FALSE
"5320","sors1239","Sorsogon Ayta","Papunesia",13.0426,124.165,"sors1239","ays","PH","unat1236","",FALSE,FALSE
"5321","okoj1239","Okojuwoi","Eurasia",13.0472,92.8753,"okoj1239","okj","IN","grea1241","",FALSE,FALSE
"5322","budu1265","Buduma","Africa",13.0692,14.4492,"budu1265","bdm","CM;TD;NG","afro1255","",FALSE,FALSE
"5323","masm1239","Masmaje","Africa",13.076,19.2769,"masm1239","mes","TD","afro1255","",FALSE,FALSE
"5324","alan1249","Alangan","Papunesia",13.0982,121.022,"alan1249","alj","PH","aust1307","",FALSE,FALSE
"5325","maty1235","Matya Samo","Africa",13.1027,-3.25128,"maty1235","stj","BF;ML","mand1469","",FALSE,FALSE
"5326","soni1259","Soninke","Africa",13.1273,-11.7178,"soni1259","snk","GM;GN;GW;ML;MR;SN","mand1469","",FALSE,FALSE
"5327","surb1238","Surbakhal","Africa",13.1331,21.6243,"surb1238","sbj","TD","maba1274","",FALSE,FALSE
"5328","baja1265","Bajan","North America",13.1365,-59.5346,"baja1265","bjs","BB","indo1319","",FALSE,FALSE
"5329","akaj1239","Akajeru","Eurasia",13.1525,92.9504,"akaj1239","akj","IN","grea1241","",FALSE,FALSE
"5330","marf1238","Marfa","Africa",13.1568,20.7882,"marf1238","mvu","TD","maba1274","",FALSE,FALSE
"5331","buhi1243","Buhi","Papunesia",13.17,123.5,"buhi1243","ubl","","aust1307","alba1269",FALSE,FALSE
"5332","libo1242","Libon","Papunesia",13.17,123.5,"libo1242","lbl","","aust1307","alba1269",FALSE,FALSE
"5333","kara1484","Karanga","Africa",13.1748,20.6354,"kara1484","kth","TD","maba1274","",FALSE,FALSE
"5334","kita1249","Kita Maninkakan","Africa",13.1798,-9.49151,"kita1249","mwk","GN;ML","mand1469","",FALSE,FALSE
"5335","maya1281","Maya Samo","Africa",13.1811,-2.72732,"maya1281","sym","BF","mand1469","",FALSE,FALSE
"5336","alba1269","Inland-Buhi-Daraga Bikol","Papunesia",13.1989,123.49,"alba1269","bhk","PH","aust1307","",FALSE,FALSE
"5337","nort3247","Northeast Bainounk","Africa",13.213,-15.835,"nort3247","","NG","atla1278","",FALSE,FALSE
"5338","thai1259","Thai Song","Eurasia",13.2136,99.8651,"thai1259","soa","TH","taik1256","",FALSE,FALSE
"5339","haro1237","Haroi","Eurasia",13.2201,108.995,"haro1237","hro","VN","aust1307","",FALSE,FALSE
"5340","uppe1455","Upper Guinea Crioulo","Africa",13.2335066667,-15.33254,"uppe1455","pov","GM;GW;SN;US","indo1319","",FALSE,FALSE
"5341","vinc1243","Vincentian Creole English","North America",13.2436,-61.1963,"vinc1243","svc","VC","indo1319","",FALSE,FALSE
"5342","oldk1250","Old Kannada","Eurasia",13.244,75.82,"oldk1250","qkn","IN","drav1251","",FALSE,FALSE
"5343","kend1253","Kendeje","Africa",13.24447,21.53955,"kend1253","klf","TD","maba1274","",FALSE,FALSE
"5344","nucl1440","Masalit","Africa",13.2733,22.1752,"nucl1440","mls","TD;SD","maba1274","",FALSE,FALSE
"5345","pana1295","Pana (Burkina Faso)","Africa",13.3501,-3.36685,"pana1295","pnq","BF;ML","atla1278","",FALSE,FALSE
"5346","iray1237","Iraya","Papunesia",13.381,120.65,"iray1237","iry","PH","aust1307","",FALSE,FALSE
"5347","irig1242","Iriga Bicolano","Papunesia",13.3896,123.331,"irig1242","bto","PH","aust1307","",FALSE,FALSE
"5348","oldk1249","Old Khmer","Eurasia",13.4125,103.866667,"oldk1249","qok","KH","aust1305","",FALSE,FALSE
"5349","cham1312","Chamorro","Papunesia",13.438011,144.74474,"cham1312","cha","GU;MP","aust1307","",FALSE,FALSE
"5350","mtir1235","Mt. Iriga Agta","Papunesia",13.4566,123.463,"mtir1235","agz","PH","aust1307","",FALSE,FALSE
"5351","mtir1236","Mt. Iraya Agta","Papunesia",13.4588,123.552,"mtir1236","atl","PH","aust1307","",FALSE,FALSE
"5352","akac1240","Akacari","Eurasia",13.49086,92.94855,"akac1240","aci","IN","grea1241","",FALSE,FALSE
"5353","mass1262","Massalat","Africa",13.5157,19.7348,"mass1262","mdg","TD","maba1274","",FALSE,FALSE
"5354","kobi1241","Kobiana","Africa",13.5269,-14.4527,"kobi1241","kcj","GW;SN","atla1278","",FALSE,FALSE
"5355","gamb1252","Gambian Wolof","Africa",13.5337,-16.1544,"gamb1252","wof","GM;SN","atla1278","",FALSE,FALSE
"5356","moni1237","Mangue","North America",13.5343,-85.1746,"moni1237","mom","NI","otom1299","",FALSE,FALSE
"5357","mang1399","Manga Kanuri","Africa",13.557,10.701,"mang1399","kby","NE;NG","saha1256","",FALSE,FALSE
"5358","lenc1243","Lenca-Salvador","North America",13.560562,-88.114014,"lenc1243","","SV","lenc1239","",FALSE,FALSE
"5359","tamp1251","Tampuan","Eurasia",13.56447,107.24544,"tamp1251","tpu","KH;LA","aust1305","",FALSE,FALSE
"5360","west2500","Western Maninkakan","Africa",13.5677,-12.8009,"west2500","mlq","GM;GN;GW;ML;MR;SN","mand1469","",FALSE,FALSE
"5361","krun1240","Krung","Eurasia",13.5699,106.761,"krun1240","krr","KH","aust1305","lave1249",FALSE,FALSE
"5362","nucl1305","Kannada","Eurasia",13.5878,76.1198,"nucl1305","kan","IN","drav1251","",FALSE,FALSE
"5363","pear1247","Pear","Eurasia",13.593,105.028,"pear1247","pcb","KH","aust1305","",FALSE,FALSE
"5364","kala1383","Kalamsé","Africa",13.6106,-3.10033,"kala1383","knz","BF;ML","atla1278","",FALSE,FALSE
"5365","jara1266","Jarai","Eurasia",13.6161,107.813,"jara1266","jra","KH;VN","aust1307","",FALSE,FALSE
"5366","tomo1243","Tomo Kan Dogon","Africa",13.6331,-3.82228,"tomo1243","dtm","BF;ML","dogo1299","",FALSE,FALSE
"5367","isar1235","Isarog Agta","Papunesia",13.651,123.332,"isar1235","agk","PH","aust1307","",FALSE,FALSE
"5368","taiz1242","Ta'izzi-Adeni Arabic","Eurasia",13.6555,45.6411,"taiz1242","acq","ER;SA;YE","afro1255","",FALSE,FALSE
"5369","lenc1242","Lenca-Honduras","North America",13.667338,-87.49878,"lenc1242","","HN","lenc1239","",FALSE,FALSE
"5370","sout2912","Coastal-Virac Bikol","Papunesia",13.6989,124.29,"sout2912","bln","PH","aust1307","",FALSE,FALSE
"5371","sini1242","Sininkere","Africa",13.7206,-0.78772,"sini1242","skq","BF","mand1469","",FALSE,FALSE
"5372","caca1247","Cacaopera","North America",13.7437,-88.1133,"caca1247","ccr","SV","misu1242","",FALSE,FALSE
"5373","cent2087","Coastal-Naga Bikol","Papunesia",13.7574,123.403,"cent2087","bcl","PH","aust1307","",FALSE,FALSE
"5374","kaco1239","Kaco'","Eurasia",13.8274,107.257,"kaco1239","xkk","KH","aust1305","",FALSE,FALSE
"5375","mimi1240","Mimi-Gaudefroy","Africa",13.827507,21.11324,"mimi1240","","TD","","",TRUE,TRUE
"5376","pula1263","Pulaar","Africa",13.8694,-13.4482,"pula1263","fuc","GM;GN;GW;ML;MR;SN","atla1278","",FALSE,FALSE
"5377","hain1253","Hainyaxo Bozo","Africa",13.8734,-5.65085,"hain1253","bzx","ML","mand1469","",FALSE,FALSE
"5378","kane1243","Kanembu","Africa",13.8749,14.8437,"kane1243","kbl","TD;NE","saha1256","",FALSE,FALSE
"5379","pipi1250","Pipil","North America",13.8931,-89.443,"pipi1250","ppl","SV","utoa1244","",FALSE,FALSE
"5380","sere1260","Sereer","Africa",13.8941,-16.3916,"sere1260","srr","GM;SN","atla1278","",FALSE,FALSE
"5381","tayb1240","Tay Boi","Eurasia",13.8962,108.257,"tayb1240","tas","VN","pidg1258","",FALSE,FALSE
"5382","nort2883","Northern Catanduanes Bicolano","Papunesia",13.9032,124.27,"nort2883","cts","PH","aust1307","",FALSE,FALSE
"5383","assa1269","Assangori","Africa",13.9592,22.6393,"assa1269","sjg","TD","tama1329","",FALSE,FALSE
"5384","tawa1286","Tawallammat Tamajaq","Africa",13.9878,4.47692,"tawa1286","ttq","BF;ML;NE;NG","afro1255","",FALSE,FALSE
"5385","koro1298","Koromfé","Africa",14.046,-1.96187,"koro1298","kfz","BF;ML","atla1278","",FALSE,FALSE
"5386","bahn1262","Bahnar","Eurasia",14.0476,108.471,"bahn1262","bdq","VN","aust1305","",FALSE,FALSE
"5387","kago1248","Kagoro","Africa",14.0546,-9.96404,"kago1248","xkg","ML","mand1469","",FALSE,FALSE
"5388","taga1270","Tagalog","Papunesia",14.06,121.747,"taga1270","tgl","PH","aust1307","",FALSE,FALSE
"5389","tene1248","Tengou-Togo Dogon","Africa",14.0675,-3.37158,"tene1248","dtk","ML","dogo1299","",FALSE,FALSE
"5390","xinc1246","Xinca-Guazacapan","North America",14.069981,-90.416651,"xinc1246","","GT","xinc1237","",FALSE,FALSE
"5391","xinc1242","Xinca-Chiquimulilla","North America",14.083301,-90.380259,"xinc1242","","GT","xinc1237","",FALSE,FALSE
"5392","mara1396","Mararit","Africa",14.087,21.6408,"mara1396","mgb","TD","tama1329","",FALSE,FALSE
"5393","xaas1235","Xaasongaxango","Africa",14.1,-10.95,"xaas1235","kao","GM;ML;SN","mand1469","",FALSE,FALSE
"5394","tavo1242","Tavoyan","Eurasia",14.1078,98.194,"tavo1242","tvn","MM","sino1245","",FALSE,FALSE
"5395","alab1246","Alabat Island Agta","Papunesia",14.1217,122.014,"alab1246","dul","PH","aust1307","",FALSE,FALSE
"5396","tiey1235","Tiéyaxo Bozo","Africa",14.1223,-5.08609,"tiey1235","boz","ML","mand1469","",FALSE,FALSE
"5397","maya1285","Mayangna","North America",14.1259,-84.3439,"maya1285","yan","NI","misu1242","",FALSE,FALSE
"5398","xinc1245","Xinca-Sinacantan","North America",14.126921,-90.358486,"xinc1245","","GT","xinc1237","",FALSE,FALSE
"5399","ampa1238","Ampari Dogon","Africa",14.15,-3.55,"ampa1238","aqd","ML","dogo1299","",FALSE,FALSE
"5400","cama1250","Camarines Norte Agta","Papunesia",14.1571,122.835,"cama1250","abd","PH","aust1307","",FALSE,FALSE
"5401","miis1236","Miisiirii","Africa",14.16,22.69,"miis1236","","SD","tama1329","",FALSE,FALSE
"5402","jams1239","Jamsay Dogon","Africa",14.1794,-2.57999,"jams1239","djm","BF;ML","dogo1299","",FALSE,FALSE
"5403","kave1238","Kavet","Eurasia",14.1796,106.586,"kave1238","krv","KH;LA","aust1305","lave1249",FALSE,FALSE
"5404","thai1261","Thai","Eurasia",14.192,100.671,"thai1261","tha","KH;MM;TH","taik1256","",FALSE,FALSE
"5405","xinc1243","Xinca-Yupiltepeque","North America",14.194497,-89.790974,"xinc1243","","GT","xinc1237","",FALSE,FALSE
"5406","tama1365","Tamasheq","Africa",14.2038,-2.41269,"tama1365","taq","BF;ML","afro1255","",FALSE,FALSE
"5407","ugon1239","Ugong","Eurasia",14.2408,100.098,"ugon1239","ugo","TH","sino1245","",FALSE,FALSE
"5408","west2454","Western Niger Fulfulde","Africa",14.2471,-0.52004,"west2454","fuh","BJ;BF;ML;NE;NG","atla1278","",FALSE,FALSE
"5409","tuma1248","Tumari Kanuri","Africa",14.2584,13.1571,"tuma1248","krt","TD;NE","saha1256","",FALSE,FALSE
"5410","tern1248","Ternateño","Papunesia",14.28,120.72,"tern1248","tmg","ID","indo1319","",FALSE,FALSE
"5411","mimi1241","Mimi-Nachtigal","Africa",14.302046,20.724106,"mimi1241","","TD","maba1274","",FALSE,FALSE
"5412","tama1331","Tama (Chad)","Africa",14.332,21.9951,"tama1331","tma","TD;SD","tama1329","",FALSE,FALSE
"5413","roma1331","Romam","Eurasia",14.34,107.447,"roma1331","rmx","VN","aust1305","",FALSE,FALSE
"5414","donn1239","Donno So Dogon","Africa",14.34019,-3.51468,"donn1239","dds","","dogo1299","",FALSE,FALSE
"5415","xink1235","Xinka-Jumaytepeque","North America",14.341898,-90.256519,"xink1235","","GT","xinc1237","",FALSE,FALSE
"5416","momb1254","Mombo Dogon","Africa",14.376155,-3.664799,"momb1254","dmb","ML","dogo1299","",FALSE,FALSE
"5417","pena1270","Penange","Africa",14.38,-4.03,"pena1270","","ML","dogo1299","",FALSE,FALSE
"5418","toro1252","Toro So Dogon","Africa",14.40749,-3.10006,"toro1252","dts","ML","dogo1299","",FALSE,FALSE
"5419","bata1297","Bataan Ayta","Papunesia",14.4153,120.49,"bata1297","ayt","PH","aust1307","",FALSE,FALSE
"5420","buno1241","Bunoge Dogon","Africa",14.43,-3.49,"buno1241","dgb","ML","dogo1299","",FALSE,FALSE
"5421","kaqc1270","Kaqchikel","North America",14.4662,-90.9881,"kaqc1270","cak","GT","maya1287","",FALSE,FALSE
"5422","nort2684","Northern Khmer","Eurasia",14.4674,103.863,"nort2684","kxm","KH;TH","aust1305","",FALSE,FALSE
"5423","nang1261","Nanga","Africa",14.49,-3.02,"nang1261","nzz","ML","dogo1299","",FALSE,FALSE
"5424","kich1262","K'iche'","North America",14.5278,-91.1696,"kich1262","quc","GT","maya1287","",FALSE,FALSE
"5425","todr1244","Todrah","Eurasia",14.5672,108.114,"todr1244","tdr","VN","aust1305","",FALSE,FALSE
"5426","dogu1235","Dogul Dom Dogon","Africa",14.5872,-3.56855,"dogu1235","dbg","ML","dogo1299","",FALSE,FALSE
"5427","kuna1268","Kunama","Africa",14.5879,37.5292,"kuna1268","kun","ER;ET;SD","","",TRUE,TRUE
"5428","mono1268","Monom","Eurasia",14.5948,108.348,"mono1268","moo","VN","aust1305","",FALSE,FALSE
"5429","lave1249","Brao","Eurasia",14.5994,107.008,"lave1249","brb","KH;LA;VN","aust1305","",FALSE,FALSE
"5430","reng1252","Rengao","Eurasia",14.6066,107.859,"reng1252","ren","VN","aust1305","",FALSE,FALSE
"5431","saaf1238","Saafi-Saafi","Africa",14.625,-17.0568,"saaf1238","sav","SN","atla1278","",FALSE,FALSE
"5432","remo1247","Hatang Kayi","Papunesia",14.6254,121.453,"remo1247","agv","PH","aust1307","",FALSE,FALSE
"5433","yand1257","Yanda Dom Dogon","Africa",14.63,-3.15,"yand1257","dym","ML","dogo1299","",FALSE,FALSE
"5434","hree1244","Hre","Eurasia",14.6308,108.694,"hree1244","hre","VN","aust1305","",FALSE,FALSE
"5435","tzut1248","Tz'utujil","North America",14.6351,-91.2012,"tzut1248","tzj","GT","maya1287","",FALSE,FALSE
"5436","cakc1235","Cakchiquel-Quiché Mixed Language","North America",14.6467,-90.6989,"cakc1235","ckz","GT","mixe1287","",FALSE,FALSE
"5437","tebu1239","Tebul Ure Dogon","Africa",14.66,-3.1,"tebu1239","dtu","ML","dogo1299","",FALSE,FALSE
"5438","anat1248","Ana Tinga Dogon","Africa",14.6669,-3.1168,"anat1248","dti","ML","dogo1299","",FALSE,FALSE
"5439","toll1241","Tol","North America",14.6686,-87.0372,"toll1241","jic","HN","jica1245","",FALSE,FALSE
"5440","kuyy1240","Kuy","Eurasia",14.6698,104.911,"kuyy1240","kdt","KH;LA;TH","aust1305","",FALSE,FALSE
"5441","chad1249","Chadian Arabic","Africa",14.67,13.5,"chad1249","shu","CM;TD;NE;NG","afro1255","",FALSE,FALSE
"5442","bert1249","Berti","Africa",14.67,25.83,"bert1249","byt","SD","saha1256","",FALSE,FALSE
"5443","souu1238","Sou","Eurasia",14.687,106.54,"souu1238","sqq","KH;LA","aust1305","",FALSE,FALSE
"5444","poqo1253","Poqomam","North America",14.73252,-89.73796,"poqo1253","poc","SV;GT","maya1287","",FALSE,FALSE
"5445","lebu1234","Lebu Wolof","Africa",14.7456291324,-17.490288,"lebu1234","","SN","atla1278","",FALSE,FALSE
"5446","saho1246","Saho","Africa",14.75,39.75,"saho1246","ssy","ER;ET","afro1255","",FALSE,FALSE
"5447","amda1238","Amdang","Africa",14.7528,20.8912,"amda1238","amj","TD","fura1235","",FALSE,FALSE
"5448","tomm1242","Tommo So Dogon","Africa",14.756,-3.28,"tomm1242","dto","ML","dogo1299","",FALSE,FALSE
"5449","tira1258","Tiranige Diga Dogon","Africa",14.76,-3.7,"tira1258","tde","ML","dogo1299","",FALSE,FALSE
"5450","seda1262","Sedang","Eurasia",14.7793,108.027,"seda1262","sed","LA;VN","aust1305","",FALSE,FALSE
"5451","bent1238","Ben Tey Dogon","Africa",14.78,-2.94,"bent1238","dbt","ML","dogo1299","",FALSE,FALSE
"5452","hala1252","Halang","Eurasia",14.7862,107.457,"hala1252","hal","LA;VN","aust1305","",FALSE,FALSE
"5453","mido1240","Midob","Africa",14.789,27.2236,"mido1240","mei","SD","nubi1251","",FALSE,FALSE
"5454","noon1242","Noon","Africa",14.792,-16.9205,"noon1242","snf","SN","atla1278","",FALSE,FALSE
"5455","qata1238","Qatabanian","Eurasia",14.8,45.733333,"qata1238","xqt","YE","afro1255","",FALSE,FALSE
"5456","mamm1241","Mam","North America",14.8034,-91.7231,"mamm1241","mam","GT;MX","maya1287","",FALSE,FALSE
"5457","bang1363","Bangime","Africa",14.8116,-3.77092,"bang1363","dba","ML","","",TRUE,TRUE
"5458","amba1267","Ambala Ayta","Papunesia",14.8156,120.283,"amba1267","abc","PH","aust1307","",FALSE,FALSE
"5459","chor1273","Chortí","North America",14.818,-89.2363,"chor1273","caa","GT;HN","maya1287","",FALSE,FALSE
"5460","oldm1242","Old Mon","Eurasia",14.83,100.5,"oldm1242","omx","TH","aust1305","",FALSE,FALSE
"5461","palo1243","Palor","Africa",14.8628,-16.9557,"palo1243","fap","SN","atla1278","",FALSE,FALSE
"5462","umir1236","Umiray Dumaget Agta","Papunesia",14.8757,121.508,"umir1236","due","PH","aust1307","",FALSE,FALSE
"5463","nyeu1238","Nyeu","Eurasia",14.8817,104.33,"nyeu1238","nyl","TH","aust1305","",FALSE,FALSE
"5464","katu1273","Katua","Eurasia",14.8971,108.293,"katu1273","kta","VN","aust1305","",FALSE,FALSE
"5465","tapa1260","Tapachultec","North America",14.9,-92.28,"tapa1260","qcs","MX","mixe1284","",FALSE,FALSE
"5466","bond1248","Najamba-Kindige","Africa",14.9066,-3.32636,"bond1248","dbu","ML","dogo1299","",FALSE,FALSE
"5467","kayo1245","Kayong","Eurasia",14.9227,108.447,"kayo1245","kxy","VN","aust1305","",FALSE,FALSE
"5468","ndut1239","Ndut","Africa",14.925,-16.9811,"ndut1239","ndv","SN","atla1278","",FALSE,FALSE
"5469","leha1242","Lehar","Africa",14.9387,-16.8816,"leha1242","cae","SN","atla1278","",FALSE,FALSE
